# chances.N6350
# photon
# CHANCES continuum tophat 6200-6480A -- new filler before Halpha complex; avoids Halpha/NII/SII
6195.00 0.000000
6200.00 1.000000
6201.00 1.000000
6202.00 1.000000
6203.00 1.000000
6204.00 1.000000
6205.00 1.000000
6206.00 1.000000
6207.00 1.000000
6208.00 1.000000
6209.00 1.000000
6210.00 1.000000
6211.00 1.000000
6212.00 1.000000
6213.00 1.000000
6214.00 1.000000
6215.00 1.000000
6216.00 1.000000
6217.00 1.000000
6218.00 1.000000
6219.00 1.000000
6220.00 1.000000
6221.00 1.000000
6222.00 1.000000
6223.00 1.000000
6224.00 1.000000
6225.00 1.000000
6226.00 1.000000
6227.00 1.000000
6228.00 1.000000
6229.00 1.000000
6230.00 1.000000
6231.00 1.000000
6232.00 1.000000
6233.00 1.000000
6234.00 1.000000
6235.00 1.000000
6236.00 1.000000
6237.00 1.000000
6238.00 1.000000
6239.00 1.000000
6240.00 1.000000
6241.00 1.000000
6242.00 1.000000
6243.00 1.000000
6244.00 1.000000
6245.00 1.000000
6246.00 1.000000
6247.00 1.000000
6248.00 1.000000
6249.00 1.000000
6250.00 1.000000
6251.00 1.000000
6252.00 1.000000
6253.00 1.000000
6254.00 1.000000
6255.00 1.000000
6256.00 1.000000
6257.00 1.000000
6258.00 1.000000
6259.00 1.000000
6260.00 1.000000
6261.00 1.000000
6262.00 1.000000
6263.00 1.000000
6264.00 1.000000
6265.00 1.000000
6266.00 1.000000
6267.00 1.000000
6268.00 1.000000
6269.00 1.000000
6270.00 1.000000
6271.00 1.000000
6272.00 1.000000
6273.00 1.000000
6274.00 1.000000
6275.00 1.000000
6276.00 1.000000
6277.00 1.000000
6278.00 1.000000
6279.00 1.000000
6280.00 1.000000
6281.00 1.000000
6282.00 1.000000
6283.00 1.000000
6284.00 1.000000
6285.00 1.000000
6286.00 1.000000
6287.00 1.000000
6288.00 1.000000
6289.00 1.000000
6290.00 1.000000
6291.00 1.000000
6292.00 1.000000
6293.00 1.000000
6294.00 1.000000
6295.00 1.000000
6296.00 1.000000
6297.00 1.000000
6298.00 1.000000
6299.00 1.000000
6300.00 1.000000
6301.00 1.000000
6302.00 1.000000
6303.00 1.000000
6304.00 1.000000
6305.00 1.000000
6306.00 1.000000
6307.00 1.000000
6308.00 1.000000
6309.00 1.000000
6310.00 1.000000
6311.00 1.000000
6312.00 1.000000
6313.00 1.000000
6314.00 1.000000
6315.00 1.000000
6316.00 1.000000
6317.00 1.000000
6318.00 1.000000
6319.00 1.000000
6320.00 1.000000
6321.00 1.000000
6322.00 1.000000
6323.00 1.000000
6324.00 1.000000
6325.00 1.000000
6326.00 1.000000
6327.00 1.000000
6328.00 1.000000
6329.00 1.000000
6330.00 1.000000
6331.00 1.000000
6332.00 1.000000
6333.00 1.000000
6334.00 1.000000
6335.00 1.000000
6336.00 1.000000
6337.00 1.000000
6338.00 1.000000
6339.00 1.000000
6340.00 1.000000
6341.00 1.000000
6342.00 1.000000
6343.00 1.000000
6344.00 1.000000
6345.00 1.000000
6346.00 1.000000
6347.00 1.000000
6348.00 1.000000
6349.00 1.000000
6350.00 1.000000
6351.00 1.000000
6352.00 1.000000
6353.00 1.000000
6354.00 1.000000
6355.00 1.000000
6356.00 1.000000
6357.00 1.000000
6358.00 1.000000
6359.00 1.000000
6360.00 1.000000
6361.00 1.000000
6362.00 1.000000
6363.00 1.000000
6364.00 1.000000
6365.00 1.000000
6366.00 1.000000
6367.00 1.000000
6368.00 1.000000
6369.00 1.000000
6370.00 1.000000
6371.00 1.000000
6372.00 1.000000
6373.00 1.000000
6374.00 1.000000
6375.00 1.000000
6376.00 1.000000
6377.00 1.000000
6378.00 1.000000
6379.00 1.000000
6380.00 1.000000
6381.00 1.000000
6382.00 1.000000
6383.00 1.000000
6384.00 1.000000
6385.00 1.000000
6386.00 1.000000
6387.00 1.000000
6388.00 1.000000
6389.00 1.000000
6390.00 1.000000
6391.00 1.000000
6392.00 1.000000
6393.00 1.000000
6394.00 1.000000
6395.00 1.000000
6396.00 1.000000
6397.00 1.000000
6398.00 1.000000
6399.00 1.000000
6400.00 1.000000
6401.00 1.000000
6402.00 1.000000
6403.00 1.000000
6404.00 1.000000
6405.00 1.000000
6406.00 1.000000
6407.00 1.000000
6408.00 1.000000
6409.00 1.000000
6410.00 1.000000
6411.00 1.000000
6412.00 1.000000
6413.00 1.000000
6414.00 1.000000
6415.00 1.000000
6416.00 1.000000
6417.00 1.000000
6418.00 1.000000
6419.00 1.000000
6420.00 1.000000
6421.00 1.000000
6422.00 1.000000
6423.00 1.000000
6424.00 1.000000
6425.00 1.000000
6426.00 1.000000
6427.00 1.000000
6428.00 1.000000
6429.00 1.000000
6430.00 1.000000
6431.00 1.000000
6432.00 1.000000
6433.00 1.000000
6434.00 1.000000
6435.00 1.000000
6436.00 1.000000
6437.00 1.000000
6438.00 1.000000
6439.00 1.000000
6440.00 1.000000
6441.00 1.000000
6442.00 1.000000
6443.00 1.000000
6444.00 1.000000
6445.00 1.000000
6446.00 1.000000
6447.00 1.000000
6448.00 1.000000
6449.00 1.000000
6450.00 1.000000
6451.00 1.000000
6452.00 1.000000
6453.00 1.000000
6454.00 1.000000
6455.00 1.000000
6456.00 1.000000
6457.00 1.000000
6458.00 1.000000
6459.00 1.000000
6460.00 1.000000
6461.00 1.000000
6462.00 1.000000
6463.00 1.000000
6464.00 1.000000
6465.00 1.000000
6466.00 1.000000
6467.00 1.000000
6468.00 1.000000
6469.00 1.000000
6470.00 1.000000
6471.00 1.000000
6472.00 1.000000
6473.00 1.000000
6474.00 1.000000
6475.00 1.000000
6476.00 1.000000
6477.00 1.000000
6478.00 1.000000
6479.00 1.000000
6480.00 1.000000
6485.00 0.000000
