# chances.O8000
# photon
# CHANCES continuum tophat 7810-8090A -- split of original O8281; avoids H2O moderate telluric (~8100-8350A)
7805.00 0.000000
7810.00 1.000000
7811.00 1.000000
7812.00 1.000000
7813.00 1.000000
7814.00 1.000000
7815.00 1.000000
7816.00 1.000000
7817.00 1.000000
7818.00 1.000000
7819.00 1.000000
7820.00 1.000000
7821.00 1.000000
7822.00 1.000000
7823.00 1.000000
7824.00 1.000000
7825.00 1.000000
7826.00 1.000000
7827.00 1.000000
7828.00 1.000000
7829.00 1.000000
7830.00 1.000000
7831.00 1.000000
7832.00 1.000000
7833.00 1.000000
7834.00 1.000000
7835.00 1.000000
7836.00 1.000000
7837.00 1.000000
7838.00 1.000000
7839.00 1.000000
7840.00 1.000000
7841.00 1.000000
7842.00 1.000000
7843.00 1.000000
7844.00 1.000000
7845.00 1.000000
7846.00 1.000000
7847.00 1.000000
7848.00 1.000000
7849.00 1.000000
7850.00 1.000000
7851.00 1.000000
7852.00 1.000000
7853.00 1.000000
7854.00 1.000000
7855.00 1.000000
7856.00 1.000000
7857.00 1.000000
7858.00 1.000000
7859.00 1.000000
7860.00 1.000000
7861.00 1.000000
7862.00 1.000000
7863.00 1.000000
7864.00 1.000000
7865.00 1.000000
7866.00 1.000000
7867.00 1.000000
7868.00 1.000000
7869.00 1.000000
7870.00 1.000000
7871.00 1.000000
7872.00 1.000000
7873.00 1.000000
7874.00 1.000000
7875.00 1.000000
7876.00 1.000000
7877.00 1.000000
7878.00 1.000000
7879.00 1.000000
7880.00 1.000000
7881.00 1.000000
7882.00 1.000000
7883.00 1.000000
7884.00 1.000000
7885.00 1.000000
7886.00 1.000000
7887.00 1.000000
7888.00 1.000000
7889.00 1.000000
7890.00 1.000000
7891.00 1.000000
7892.00 1.000000
7893.00 1.000000
7894.00 1.000000
7895.00 1.000000
7896.00 1.000000
7897.00 1.000000
7898.00 1.000000
7899.00 1.000000
7900.00 1.000000
7901.00 1.000000
7902.00 1.000000
7903.00 1.000000
7904.00 1.000000
7905.00 1.000000
7906.00 1.000000
7907.00 1.000000
7908.00 1.000000
7909.00 1.000000
7910.00 1.000000
7911.00 1.000000
7912.00 1.000000
7913.00 1.000000
7914.00 1.000000
7915.00 1.000000
7916.00 1.000000
7917.00 1.000000
7918.00 1.000000
7919.00 1.000000
7920.00 1.000000
7921.00 1.000000
7922.00 1.000000
7923.00 1.000000
7924.00 1.000000
7925.00 1.000000
7926.00 1.000000
7927.00 1.000000
7928.00 1.000000
7929.00 1.000000
7930.00 1.000000
7931.00 1.000000
7932.00 1.000000
7933.00 1.000000
7934.00 1.000000
7935.00 1.000000
7936.00 1.000000
7937.00 1.000000
7938.00 1.000000
7939.00 1.000000
7940.00 1.000000
7941.00 1.000000
7942.00 1.000000
7943.00 1.000000
7944.00 1.000000
7945.00 1.000000
7946.00 1.000000
7947.00 1.000000
7948.00 1.000000
7949.00 1.000000
7950.00 1.000000
7951.00 1.000000
7952.00 1.000000
7953.00 1.000000
7954.00 1.000000
7955.00 1.000000
7956.00 1.000000
7957.00 1.000000
7958.00 1.000000
7959.00 1.000000
7960.00 1.000000
7961.00 1.000000
7962.00 1.000000
7963.00 1.000000
7964.00 1.000000
7965.00 1.000000
7966.00 1.000000
7967.00 1.000000
7968.00 1.000000
7969.00 1.000000
7970.00 1.000000
7971.00 1.000000
7972.00 1.000000
7973.00 1.000000
7974.00 1.000000
7975.00 1.000000
7976.00 1.000000
7977.00 1.000000
7978.00 1.000000
7979.00 1.000000
7980.00 1.000000
7981.00 1.000000
7982.00 1.000000
7983.00 1.000000
7984.00 1.000000
7985.00 1.000000
7986.00 1.000000
7987.00 1.000000
7988.00 1.000000
7989.00 1.000000
7990.00 1.000000
7991.00 1.000000
7992.00 1.000000
7993.00 1.000000
7994.00 1.000000
7995.00 1.000000
7996.00 1.000000
7997.00 1.000000
7998.00 1.000000
7999.00 1.000000
8000.00 1.000000
8001.00 1.000000
8002.00 1.000000
8003.00 1.000000
8004.00 1.000000
8005.00 1.000000
8006.00 1.000000
8007.00 1.000000
8008.00 1.000000
8009.00 1.000000
8010.00 1.000000
8011.00 1.000000
8012.00 1.000000
8013.00 1.000000
8014.00 1.000000
8015.00 1.000000
8016.00 1.000000
8017.00 1.000000
8018.00 1.000000
8019.00 1.000000
8020.00 1.000000
8021.00 1.000000
8022.00 1.000000
8023.00 1.000000
8024.00 1.000000
8025.00 1.000000
8026.00 1.000000
8027.00 1.000000
8028.00 1.000000
8029.00 1.000000
8030.00 1.000000
8031.00 1.000000
8032.00 1.000000
8033.00 1.000000
8034.00 1.000000
8035.00 1.000000
8036.00 1.000000
8037.00 1.000000
8038.00 1.000000
8039.00 1.000000
8040.00 1.000000
8041.00 1.000000
8042.00 1.000000
8043.00 1.000000
8044.00 1.000000
8045.00 1.000000
8046.00 1.000000
8047.00 1.000000
8048.00 1.000000
8049.00 1.000000
8050.00 1.000000
8051.00 1.000000
8052.00 1.000000
8053.00 1.000000
8054.00 1.000000
8055.00 1.000000
8056.00 1.000000
8057.00 1.000000
8058.00 1.000000
8059.00 1.000000
8060.00 1.000000
8061.00 1.000000
8062.00 1.000000
8063.00 1.000000
8064.00 1.000000
8065.00 1.000000
8066.00 1.000000
8067.00 1.000000
8068.00 1.000000
8069.00 1.000000
8070.00 1.000000
8071.00 1.000000
8072.00 1.000000
8073.00 1.000000
8074.00 1.000000
8075.00 1.000000
8076.00 1.000000
8077.00 1.000000
8078.00 1.000000
8079.00 1.000000
8080.00 1.000000
8081.00 1.000000
8082.00 1.000000
8083.00 1.000000
8084.00 1.000000
8085.00 1.000000
8086.00 1.000000
8087.00 1.000000
8088.00 1.000000
8089.00 1.000000
8090.00 1.000000
8095.00 0.000000
